% Moku:Pro Data Logger
% Input A
% Input B
% Input C
% Input D
% Acquisition rate: 5.0000000000e+05 Hz, Normal mode, trigger: Input B, level: 10.00 mV
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2025-01-16 T 01:36:54 +1100
% Time (s), Input A (V), Input B (V), Input C (V), Input D (V)
4.5400000000e-04, -1.1966583385e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.5600000000e-04, -1.9441938602e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.5800000000e-04, -2.6827068253e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.6000000000e-04, -3.4078530399e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.6200000000e-04, -4.1152883101e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.6400000000e-04, -4.8006684420e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.6600000000e-04, -5.4599834104e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.6800000000e-04, -6.0888890214e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.7000000000e-04, -6.6830410811e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.7200000000e-04, -7.2390979019e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.7400000000e-04, -7.7530494586e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.7600000000e-04, -8.2215540636e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.7800000000e-04, -8.6409358605e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.8000000000e-04, -9.0088556680e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.8200000000e-04, -9.3219717985e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.8400000000e-04, -9.5779450706e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.8600000000e-04, -9.7751046404e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.8800000000e-04, -9.9114454955e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.9000000000e-04, -9.9852967920e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.9200000000e-04, -9.9963243612e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.9400000000e-04, -9.9431915280e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.9600000000e-04, -9.8258982923e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
4.9800000000e-04, -9.6454471606e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.0000000000e-04, -9.4011697952e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.0200000000e-04, -9.0950712088e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.0400000000e-04, -8.7284880763e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.0600000000e-04, -8.3027570729e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.0800000000e-04, -7.8208857174e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.1000000000e-04, -7.2858815286e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.1200000000e-04, -6.6997495192e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.1400000000e-04, -6.0671680518e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.1600000000e-04, -5.3914788141e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.1800000000e-04, -4.6770259998e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.2000000000e-04, -3.9288221406e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.2200000000e-04, -3.1512114303e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.2400000000e-04, -2.3498747378e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.2600000000e-04, -1.5298245947e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.2800000000e-04, -6.9674186980e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.3000000000e-04, 1.4335839911e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.3200000000e-04, 9.8512951183e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.3400000000e-04, 1.8215539243e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.3600000000e-04, 2.6472849365e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.3800000000e-04, 3.4563075105e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.4000000000e-04, 4.2426066086e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.4200000000e-04, 4.9998330244e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.4400000000e-04, 5.7223058889e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.4600000000e-04, 6.4046785019e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.4800000000e-04, 7.0412699945e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.5000000000e-04, 7.6274020039e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.5200000000e-04, 8.1580619987e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.5400000000e-04, 8.6285716163e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.5600000000e-04, 9.0349208315e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.5800000000e-04, 9.3741021254e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.6000000000e-04, 9.6424396417e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.6200000000e-04, 9.8372600303e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.6400000000e-04, 9.9568924472e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.6600000000e-04, 9.9996660488e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.6800000000e-04, 9.9642441600e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.7000000000e-04, 9.8509609495e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.7200000000e-04, 9.6598164174e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.7400000000e-04, 9.3918130699e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.7600000000e-04, 9.0482875820e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.7800000000e-04, 8.6312449664e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.8000000000e-04, 8.1443610795e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.8200000000e-04, 7.5896409337e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.8400000000e-04, 6.9727653982e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.8600000000e-04, 6.2970761604e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.8800000000e-04, 5.5679199206e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.9000000000e-04, 4.7913117166e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.9200000000e-04, 3.9729324173e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.9400000000e-04, 3.1197995666e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.9600000000e-04, 2.2382623712e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
5.9800000000e-04, 1.3353383749e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.0000000000e-04, 4.1971596569e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.0200000000e-04, -5.0225565003e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.0400000000e-04, -1.4222222532e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.0600000000e-04, -2.3321637934e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.0800000000e-04, -3.2240602205e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.1000000000e-04, -4.0902256529e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.1200000000e-04, -4.9229742090e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.1400000000e-04, -5.7146200074e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.1600000000e-04, -6.4584796727e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.1800000000e-04, -7.1465331547e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.2000000000e-04, -7.7730995843e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.2200000000e-04, -8.3318297552e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.2400000000e-04, -8.8173769671e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.2600000000e-04, -9.2247286886e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.2800000000e-04, -9.5498748945e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.3000000000e-04, -9.7888055597e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.3200000000e-04, -9.9391815028e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.3400000000e-04, -9.9986635425e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.3600000000e-04, -9.9662491726e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.3800000000e-04, -9.8416042242e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.4000000000e-04, -9.6250628661e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.4200000000e-04, -9.3179617733e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.4400000000e-04, -8.9226401273e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.4600000000e-04, -8.4427737844e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.4800000000e-04, -7.8810360946e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.5000000000e-04, -7.2437762645e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.5200000000e-04, -6.5353384881e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.5400000000e-04, -5.7627403092e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.5600000000e-04, -4.9326651032e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.5800000000e-04, -4.0527987515e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.6000000000e-04, -3.1314954733e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.6200000000e-04, -2.1774436564e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.6400000000e-04, -1.1996658573e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.6600000000e-04, -2.0818713903e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.6800000000e-04, 7.8796994196e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.7000000000e-04, 1.7781119852e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.7200000000e-04, 2.7532164342e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.7400000000e-04, 3.7025898884e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.7600000000e-04, 4.6165414538e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.7800000000e-04, 5.4860485738e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.8000000000e-04, 6.3014203543e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.8200000000e-04, 7.0543025762e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.8400000000e-04, 7.7360068517e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.8600000000e-04, 8.3391814680e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.8800000000e-04, 8.8578113874e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.9000000000e-04, 9.2845448971e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.9200000000e-04, 9.6157061407e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.9400000000e-04, 9.8462825868e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.9600000000e-04, 9.9736008854e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
6.9800000000e-04, 9.9949876862e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.0000000000e-04, 9.9104429892e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.0200000000e-04, 9.7192984571e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.0400000000e-04, 9.4235591023e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.0600000000e-04, 9.0252299374e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.0800000000e-04, 8.5283209876e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.1000000000e-04, 7.9378447842e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.1200000000e-04, 7.2588138589e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.1400000000e-04, 6.4989140930e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.1600000000e-04, 5.6658313681e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.1800000000e-04, 4.7679199032e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.2000000000e-04, 3.8152047614e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.2200000000e-04, 2.8180451741e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.2400000000e-04, 1.7868003730e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.2600000000e-04, 7.3350043367e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.2800000000e-04, -3.3049290611e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.3000000000e-04, -1.3931495708e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.3200000000e-04, -2.4421053163e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.3400000000e-04, -3.4649958983e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.3600000000e-04, -4.4504595789e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.3800000000e-04, -5.3864662826e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.4000000000e-04, -6.2616542716e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.4200000000e-04, -7.0659984829e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.4400000000e-04, -7.7894738537e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.4600000000e-04, -8.4223894899e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.4800000000e-04, -8.9577278474e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.5000000000e-04, -9.3878030447e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.5200000000e-04, -9.7072683816e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.5400000000e-04, -9.9114454955e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.5600000000e-04, -9.9969926987e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.5800000000e-04, -9.9622391474e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.6000000000e-04, -9.8071848416e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.6200000000e-04, -9.5324981189e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.6400000000e-04, -9.1408523292e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.6600000000e-04, -8.6369258354e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.6800000000e-04, -8.0253970000e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.7000000000e-04, -7.3136175359e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.7200000000e-04, -6.5096074934e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.7400000000e-04, -5.6233919352e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.7600000000e-04, -4.6649959244e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.7800000000e-04, -3.6457811988e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.8000000000e-04, -2.5791145089e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.8200000000e-04, -1.4773600990e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.8400000000e-04, -3.5455305700e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.8600000000e-04, 7.7493736022e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.8800000000e-04, 1.8967418959e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.9000000000e-04, 2.9961571245e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.9200000000e-04, 4.0594821268e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.9400000000e-04, 5.0720134771e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.9600000000e-04, 6.0207185938e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
7.9800000000e-04, 6.8925648952e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.0000000000e-04, 7.6761906432e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.0200000000e-04, 8.3598999313e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.0400000000e-04, 8.9346702028e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.0600000000e-04, 9.3918130699e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.0800000000e-04, 9.7249793261e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.1000000000e-04, 9.9288222712e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.1200000000e-04, 9.9996660488e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.1400000000e-04, 9.9358398152e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.1600000000e-04, 9.7380119078e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.1800000000e-04, 9.4071848329e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.2000000000e-04, 8.9470344470e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.2200000000e-04, 8.3642441252e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.2400000000e-04, 7.6651630741e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.2600000000e-04, 6.8591480189e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.2800000000e-04, 5.9565581914e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.3000000000e-04, 4.9694236670e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.3200000000e-04, 3.9111111962e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.3400000000e-04, 2.7959900358e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.3600000000e-04, 1.6397661176e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.3800000000e-04, 4.5781120461e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.4000000000e-04, -7.3283209615e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.4200000000e-04, -1.9151211778e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.4400000000e-04, -3.0723476024e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.4600000000e-04, -4.1878029316e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.4800000000e-04, -5.2451128961e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.5000000000e-04, -6.2285715641e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.5200000000e-04, -7.1241438476e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.5400000000e-04, -7.9171263210e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.5600000000e-04, -8.5961572464e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.5800000000e-04, -9.1505432233e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.6000000000e-04, -9.5719300328e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.6200000000e-04, -9.8522976246e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.6400000000e-04, -9.9873018046e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.6600000000e-04, -9.9736008854e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.6800000000e-04, -9.8118632043e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.7000000000e-04, -9.5024229302e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.7200000000e-04, -9.0492900883e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.7400000000e-04, -8.4588138850e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.7600000000e-04, -7.7393485393e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.7800000000e-04, -6.9009191142e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.8000000000e-04, -5.9555556851e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.8200000000e-04, -4.9172933401e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.8400000000e-04, -3.8011696734e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.8600000000e-04, -2.6252297981e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.8800000000e-04, -1.4058479838e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.9000000000e-04, -1.6274018733e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.9200000000e-04, 1.0853801406e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.9400000000e-04, 2.3187970429e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.9600000000e-04, 3.5177945628e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
8.9800000000e-04, 4.6633250806e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.0000000000e-04, 5.7376776520e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.0200000000e-04, 6.7224729951e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.0400000000e-04, 7.6020051779e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.0600000000e-04, 8.3612366063e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.0800000000e-04, 8.9881372048e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.1000000000e-04, 9.4706768978e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.1200000000e-04, 9.8015039727e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.1400000000e-04, 9.9736008854e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.1600000000e-04, 9.9842942858e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.1800000000e-04, 9.8312449925e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.2000000000e-04, 9.5167921870e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.2200000000e-04, 9.0452800631e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.2400000000e-04, 8.4237261649e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.2600000000e-04, 7.6618213864e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.2800000000e-04, 6.7705932969e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.3000000000e-04, 5.7650794905e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.3200000000e-04, 4.6613200680e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.3400000000e-04, 3.4770259737e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.3600000000e-04, 2.2325815022e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.3800000000e-04, 9.4803677919e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.4000000000e-04, -3.5522139453e-02, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.4200000000e-04, -1.6544695431e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.4400000000e-04, -2.9273183594e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.4600000000e-04, -4.1523810427e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.4800000000e-04, -5.3082707922e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.5000000000e-04, -6.3742691445e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.5200000000e-04, -7.3316626491e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.5400000000e-04, -8.1627403614e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.5600000000e-04, -8.8531330247e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.5800000000e-04, -9.3898080573e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
9.6000000000e-04, -9.7624062275e-01, 1.0949707841e+00, 0.0000000000e+00, 0.0000000000e+00
